date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:29:10	313196/313196	---MCZ	200	added ('OK')	text/html	etag:%22894BEBB56121575A88B4FD49EC25FE7C%22	https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p	C:/Users/dayme/OneDrive/Desktop/Telas/wella/loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p.html	(from )
22:29:11	329/329	---M-Z	200	added ('OK')	text/plain	date:Thu,%2022%20May%202025%2001:29:14%20GMT	https://loja.wella.com.br/robots.txt		(from )
22:29:12	279146/279146	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2022%20May%202025%2001:29:15%20GMT	https://cdnjs.cloudflare.com/polyfill/v3/polyfill.js	C:/Users/dayme/OneDrive/Desktop/Telas/wella/cdnjs.cloudflare.com/polyfill/v3/polyfill.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:13	21264/21264	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2022%20May%202025%2001:29:15%20GMT	https://loja.wella.com.br/files/tagmanager-customize-head-top.min.js?v=date	C:/Users/dayme/OneDrive/Desktop/Telas/wella/loja.wella.com.br/files/tagmanager-customize-head-top.min74c0.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:13	1936/1936	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jan%202022%2013:10:46%20GMT	https://wella.vteximg.com.br/arquivos/apple-icon-57x57.png?v=637769850388100000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/apple-icon-57x5742bd.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:14	1971/1971	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jan%202022%2013:10:46%20GMT	https://wella.vteximg.com.br/arquivos/apple-icon-60x60.png?v=637769850388700000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/apple-icon-60x6061cd.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:14	2320/2320	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jan%202022%2013:10:46%20GMT	https://wella.vteximg.com.br/arquivos/apple-icon-72x72.png?v=637769850388870000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/apple-icon-72x72a0df.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:15	2419/2419	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jan%202022%2013:10:40%20GMT	https://wella.vteximg.com.br/arquivos/apple-icon-76x76.png?v=637769850323500000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/apple-icon-76x760d70.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:15	3472/3472	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jan%202022%2013:10:46%20GMT	https://wella.vteximg.com.br/arquivos/apple-icon-114x114.png?v=637769850383100000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/apple-icon-114x114932a.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:16	3675/3675	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jan%202022%2013:10:46%20GMT	https://wella.vteximg.com.br/arquivos/apple-icon-120x120.png?v=637769850382000000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/apple-icon-120x1209d99.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:16	4454/4454	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jan%202022%2013:10:46%20GMT	https://wella.vteximg.com.br/arquivos/apple-icon-144x144.png?v=637769850381500000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/apple-icon-144x144103b.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:17	4835/4835	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jan%202022%2013:10:46%20GMT	https://wella.vteximg.com.br/arquivos/apple-icon-152x152.png?v=637769850380600000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/apple-icon-152x1527096.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:17	5918/5918	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jan%202022%2013:10:45%20GMT	https://wella.vteximg.com.br/arquivos/apple-icon-180x180.png?v=637769850379800000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/apple-icon-180x1801a3d.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:18	5351/5351	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jan%202022%2013:10:46%20GMT	https://wella.vteximg.com.br/arquivos/android-icon-192x192.png?v=637769850384970000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/android-icon-192x192dbbe.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:18	587/587	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jan%202022%2013:10:44%20GMT	https://wella.vteximg.com.br/arquivos/favicon-32x32.png?v=637769850362270000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/favicon-32x32f4bf.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:18	3048/3048	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jan%202022%2013:10:44%20GMT	https://wella.vteximg.com.br/arquivos/favicon-96x96.png?v=637769850361030000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/favicon-96x9669fa.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:19	261/261	---M--	200	added ('OK')	image/png	date:Wed,%2005%20Jan%202022%2013:10:44%20GMT	https://wella.vteximg.com.br/arquivos/favicon-16x16.png?v=637769850362600000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/favicon-16x16ead6.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:19	93636/93636	---MCZ	200	added ('OK')	application/javascript	etag:W/%223576a6e73c9dccdbbc4a2cf8ff544ad7%22	https://io.vtex.com.br/front-libs/jquery/1.8.3/jquery-1.8.3.min.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/io.vtex.com.br/front-libs/jquery/1.8.3/jquery-1.8.3.min4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:20	12324/12324	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2233cca7aead105276606536984f503d00%22	https://wella.vteximg.com.br/scripts/swfobject.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/scripts/swfobject4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:20	595/595	---M--	200	added ('OK')	application/x-javascript	etag:%2212a2504c83c60c899a9b9223fcd2aa60%22	https://wella.vteximg.com.br/scripts/vtex.ajax.wait.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/scripts/vtex.ajax.wait4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:21	4395/4395	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2205597b0232c5dcf965edbbc73916008d%22	https://wella.vteximg.com.br/scripts/vtex.common.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/scripts/vtex.common4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:21	4469/4469	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2021%20Nov%202024%2005:10:35%20GMT	https://vtex.vtexassets.com/_v/public/assets/v1/npm/@vtex/render-extension-loader@0.1.6/lib/render-extension-loader.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/vtex.vtexassets.com/_v/public/assets/v1/npm/@vtex/render-extension-loader@0.1.6/lib/render-extension-loader4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:22	5468/5468	---MCZ	200	added ('OK')	application/javascript	etag:W/%229b0096d736f573fabf4a2c62751c8e38%22	https://io.vtex.com.br/rc/rc.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/io.vtex.com.br/rc/rc4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:22	23303/23303	---MCZ	200	added ('OK')	text/javascript	etag:W/%221da8c95d07b1ce137622505fc74fecfe%22	https://activity-flow.vtex.com/af/af.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/activity-flow.vtex.com/af/af4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:23	3592/3592	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b6ddd63073745e26284c540e09d90bea%22	https://wella.vteximg.com.br/scripts/vtex.tagmanager.helper.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/scripts/vtex.tagmanager.helper4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:23	3267/3267	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ae2c1faf938ebaf0e4c0f9a6c7bb2108%22	https://io.vtex.com.br/portal-ui/v1.21.0/scripts/vtex-events-all.min.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/io.vtex.com.br/portal-ui/v1.21.0/scripts/vtex-events-all.min4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:23	993/993	---M--	200	added ('OK')	application/javascript	etag:%228dbe427161e7a009baa0eba004defae2%22	https://io.vtex.com.br/portal-ui/v1.21.0/scripts/vtex-analytics.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/io.vtex.com.br/portal-ui/v1.21.0/scripts/vtex-analytics4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:24	4147/4147	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b06cf9c41e2c763e38e5373b739e77fa%22	https://io.vtex.com.br/front-libs/front-i18n/0.7.2/vtex-i18n.min.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/io.vtex.com.br/front-libs/front-i18n/0.7.2/vtex-i18n.min4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:24	9777/9777	---MCZ	200	added ('OK')	application/javascript	etag:W/%228caa2c4225adfb5a2a221bfd4a0ef288%22	https://io.vtex.com.br/front-libs/front-utils/3.0.8/underscore-extensions.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/io.vtex.com.br/front-libs/front-utils/3.0.8/underscore-extensions4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:24	696/696	---M--	200	added ('OK')	application/javascript	etag:%2233db0d1db29183d0659d695b275d7dd4%22	https://wella.vteximg.com.br/scripts/currency-format.min.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/scripts/currency-format.min4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:25	10969/10969	---MCZ	200	added ('OK')	application/javascript	etag:W/%22742b98d5d7848fe1706fd7ccafbd57f0%22	https://io.vtex.com.br/front-libs/dustjs-linkedin/2.3.5/dust-core-2.3.5.min.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/io.vtex.com.br/front-libs/dustjs-linkedin/2.3.5/dust-core-2.3.5.min4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:25	1025/1025	---MCZ	200	added ('OK')	application/javascript	etag:W/%223ef77f782074424261aaf8ebc746e36f%22	https://io.vtex.com.br/portal-plugins/2.9.13/js/catalog-sdk.min.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/io.vtex.com.br/portal-plugins/2.9.13/js/catalog-sdk.min4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:25	19124/19124	---MCZ	200	added ('OK')	application/javascript	etag:W/%229214a6d46576f43276dad4f8e5086ca3%22	https://io.vtex.com.br/vtex.js/v2.13.1/vtex.min.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/io.vtex.com.br/vtex.js/v2.13.1/vtex.min4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:26	31324/31324	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22f1c4e02a821f29435800e5282a897535%22	https://wella.vteximg.com.br/scripts/jquery.jqzoom-core.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/scripts/jquery.jqzoom-core4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:26	27090/27090	---MCZ	200	added ('OK')	application/javascript	etag:W/%2221211d5f4e92004a9c7ca8e072039b3a%22	https://io.vtex.com.br/portal-plugins/2.9.13/js/portal-sku-selector-with-template.min.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/io.vtex.com.br/portal-plugins/2.9.13/js/portal-sku-selector-with-template.min4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:26	10557/10557	---MCZ	200	added ('OK')	application/javascript	etag:W/%221f41bc6f9dc9ed216e341953c8657d19%22	https://io.vtex.com.br/portal-plugins/2.9.13/js/portal-price-with-template2.min.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/io.vtex.com.br/portal-plugins/2.9.13/js/portal-price-with-template2.min4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:26	8047/8047	---MCZ	200	added ('OK')	application/javascript	etag:W/%226d7de0f6371cd3285730c9d50538f8cb%22	https://io.vtex.com.br/portal-plugins/2.9.13/js/portal-buy-button.min.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/io.vtex.com.br/portal-plugins/2.9.13/js/portal-buy-button.min4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:27	7704/7704	---MCZ	200	added ('OK')	application/javascript	etag:W/%22081a5be94ac1a2d26aca79e9afaf9542%22	https://io.vtex.com.br/portal-plugins/2.9.13/js/portal-notify-me-with-template.min.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/io.vtex.com.br/portal-plugins/2.9.13/js/portal-notify-me-with-template.min4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:27	1197/1197	---MCZ	200	added ('OK')	application/javascript	etag:W/%228bb4bc1847d5ec6eef4a9eaf9203e7b3%22	https://io.vtex.com.br/portal-plugins/2.9.13/js/portal-template-as-modal.min.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/io.vtex.com.br/portal-plugins/2.9.13/js/portal-template-as-modal.min4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:27	1399/1399	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%224b9773e269e94c944b467f64e5a61ebb%22	https://wella.vteximg.com.br/scripts/vtex.cookie.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/scripts/vtex.cookie4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:28	5877/5877	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%223d99099f54263a331886d7f607b020fc%22	https://wella.vteximg.com.br/scripts/jquery.pager.js?v=1.0.0.0	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/scripts/jquery.pager4198.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:29	46569/46569	---MCZ	200	added ('OK')	text/css	etag:W/%2236b0f5e23b1b5d81ff8822d2c317bc2d%22	https://cdn-prod.securiti.ai/consent/cookie-consent.css	C:/Users/dayme/OneDrive/Desktop/Telas/wella/cdn-prod.securiti.ai/consent/cookie-consent.css	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:29	62442/62442	---MCZ	200	added ('OK')	text/css	date:Thu,%2010%20Oct%202024%2019:27:11%20GMT	https://wella.vteximg.com.br/arquivos/product.css?v=638641852238570000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/product5795.css	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:29	34250/34250	---MCZ	200	added ('OK')	text/css	date:Mon,%2006%20May%202024%2013:48:11%20GMT	https://wella.vteximg.com.br/arquivos/textoseoAjuste-liveSEO.css?v=638506000832600000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/textoseoAjuste-liveSEO360c.css	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:29	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2022%20May%202025%2001:29:32%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/Users/dayme/OneDrive/Desktop/Telas/wella/www.googletagmanager.com/gtm.2b5445.delayed	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:30	39180/39180	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2022%20May%202025%2001:29:33%20GMT	https://loja.wella.com.br/files/tagmanager-customize-head-bottom.min.js?v=date	C:/Users/dayme/OneDrive/Desktop/Telas/wella/loja.wella.com.br/files/tagmanager-customize-head-bottom.min74c0.js	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:31	60281/60281	---MCZ	200	added ('OK')	text/css	date:Thu,%2006%20Feb%202025%2013:10:34%20GMT	https://wella.vteximg.com.br/arquivos/global.complement.css?v=638744442264600000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/global.complement6a2b.css	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:32	186422/186422	---M--	200	added ('OK')	image/png	date:Wed,%2008%20May%202024%2012:18:42%20GMT	https://wella.vteximg.com.br/arquivos/ids/165697-1000-1000/KIT141_1.png?v=638507675147770000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/ids/165697-1000-1000/KIT141_1aacf.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:32	90470/90470	---M--	200	added ('OK')	image/png	date:Wed,%2008%20May%202024%2012:18:42%20GMT	https://wella.vteximg.com.br/arquivos/ids/165697-690-690/KIT141_1.png?v=638507675147770000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/ids/165697-690-690/KIT141_1aacf.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:33	254201/254201	---M--	301	error ('Moved%20Permanently')	text/html	etag:%22A827F59EB228B2FBC84E17AA17CE5236%22	https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/teste	C:/Users/dayme/OneDrive/Desktop/Telas/wella/loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/teste.30.delayed	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:34	16391/16391	---M--	200	added ('OK')	image/png	date:Mon,%2011%20Nov%202024%2018:26:29%20GMT	https://wella.vteximg.com.br/arquivos/ids/166432-360-360/KIT19_1.png?v=638669463810170000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/ids/166432-360-360/KIT19_1a2a3.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:34	0/-1	---M--	301	error ('')			https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/teste	C:/Users/dayme/OneDrive/Desktop/Telas/wella/loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/teste.32.delayed	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:34	2820/2820	---M--	200	added ('OK')	image/webp	date:Thu,%2030%20Jan%202025%2020:15:26%20GMT	https://wella.vteximg.com.br/arquivos/ids/166725-360-360/4064666210131_1.jpg.jpg?v=638738649183000000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/ids/166725-360-360/4064666210131_1.jpgff44.jpg	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:34	0/-1	---M--	301	error ('')			https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/teste	C:/Users/dayme/OneDrive/Desktop/Telas/wella/loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/teste.34.delayed	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:35	14125/14125	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202022%2019:27:31%20GMT	https://wella.vteximg.com.br/arquivos/ids/160486-360-360/4064666102399.png?v=638061244434170000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/ids/160486-360-360/4064666102399cce7.png	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:35	0/-1	---M--	301	error ('')			https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/teste	C:/Users/dayme/OneDrive/Desktop/Telas/wella/loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/teste.36.delayed	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:35	7355/7355	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Feb%202024%2019:25:43%20GMT	https://wella.vteximg.com.br/arquivos/ids/164118-360-360/4064665104783_1.jpg?v=638445723356600000	C:/Users/dayme/OneDrive/Desktop/Telas/wella/wella.vteximg.com.br/arquivos/ids/164118-360-360/4064665104783_18558.jpg	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
22:29:35	0/-1	---M--	301	error ('')			https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/teste	C:/Users/dayme/OneDrive/Desktop/Telas/wella/loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/teste.38.delayed	(from https://loja.wella.com.br/kit-ultimate-luxe-oil-litro-shampoo-mascara-oleo-kit-141/p)
