date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:13:49	4184/4184	---M--	200	added ('OK')	image/png	etag:%22b657ff494765241abb26161a016a1541%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/didipay/didipay-visa.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/didipay/didipay-visa.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:13:50	12767/12767	---M--	200	added ('OK')	image/png	etag:%220bd59451cbe97e1ff22a68d7fdbceb29%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/didipay/didipay-master.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/didipay/didipay-master.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:13:51	4729/4729	---M--	200	added ('OK')	image/png	etag:%224e9a4cf16b004eb5203fb3d26d519511%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/didipay/didipay-carnet.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/didipay/didipay-carnet.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:13:51	10271/10271	---M--	200	added ('OK')	image/png	etag:%227a47ce718d10e67669cafaed8fb9952b%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/didipay/didipay-mobile-background.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/didipay/didipay-mobile-background.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:13:57	28392/28392	---M--	200	added ('OK')	image/png	etag:%22a88262c508da3aa6cbfa34f5d6d52d2f%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/clip/payment-clip.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/clip/payment-clip.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:13:58	3043/3043	---M--	200	added ('OK')	image/png	etag:%22117d2564e999e4cea20854c9fbafec52%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/plata-difiere/plata-icon-clock.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/plata-difiere/plata-icon-clock.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:13:59	63263/63263	---M--	200	added ('OK')	image/png	etag:%2253efacd78ff82d117775ef7b8b442932%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/kushki/kushki-transfer.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/kushki/kushki-transfer.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:14:00	3366/3366	---M--	200	added ('OK')	image/png	etag:%2295465ae791baf3ce18e4074a6d128da8%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/plata-difiere/plata-icon-calendar.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/plata-difiere/plata-icon-calendar.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:14:00	55328/55328	---M--	200	added ('OK')	image/png	etag:%220bb7ceae5e31d081aef6c8926834a89e%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/kushki/kushki-cash.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/kushki/kushki-cash.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:14:00	61628/61628	---M--	200	added ('OK')	image/png	etag:%2224b8285a0127eda761794cd5a58a59a6%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/kushki/kushki-card.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/kushki/kushki-card.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:14:00	3381/3381	---M--	200	added ('OK')	image/png	etag:%229b6d8ff88d2ec6ef7183577a483902c7%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/plata-difiere/plata-icon-love.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/plata-difiere/plata-icon-love.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:14:01	14511/14511	---M--	200	added ('OK')	image/png	etag:%22a7800be99abab6cdaa6b5cf48807ec59%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/pago-efectivo/payment-pago-efectivo-370px.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/pago-efectivo/payment-pago-efectivo-370px.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:14:02	14901/14901	---M--	200	added ('OK')	image/png	etag:%229cb2839702b369204d4244648ac4e9e3%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/pago-efectivo/payment-pago-efectivo-270px.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/pago-efectivo/payment-pago-efectivo-270px.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:14:02	6105/6105	---M--	200	added ('OK')	image/png	etag:%22ef024d2898fd8b31a1c7e42f837c7379%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/cuotealo/payment-cuotealo-370px.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/cuotealo/payment-cuotealo-370px.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:14:02	3105/3105	---M--	200	added ('OK')	image/png	etag:%221c89eaa029f9c3727cf1c93006a13cd6%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/directo/payment-directo-title.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/directo/payment-directo-title.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:14:06	6369/6369	---M--	200	added ('OK')	image/png	etag:%224df236992fc8d314175865fbf6d6a650%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/yape/payment-logo.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/yape/payment-logo.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
13:14:07	45666/45666	---M--	200	added ('OK')	image/png	etag:%22e69958de6548c3e3cdbad6a3a6848d7d%22	http://io2.vtex.com/checkout-ui/v6.127.0/img/directo/payment-directo-resume.png	C:/Users/dayme/OneDrive/Desktop/Telas/wella%20carrinho/wella%20carrinho/io2.vtex.com/checkout-ui/v6.127.0/img/directo/payment-directo-resume.png	(from http://io2.vtex.com/checkout-ui/v6.127.0/style/style.css)
